,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
314,AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,36.9046869553,37.334879115,36.6726732063,37.2454571492,101766196,0.0,1.0
315,AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,38.1275927575,38.2170147233,37.2962101568,37.5765601035,134191572,0.0,1.0
316,AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,37.7747385142,37.7819889438,37.1367007043,37.65148121,104768232,0.0,1.0
317,AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.3832153127,38.2170147233,37.2454571492,37.7626544647,166348956,0.0,1.0
318,AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,39.9377833619,40.1552962516,38.7245447993,39.4544213848,244439120,0.0,1.0
319,AAPL,2019-01-31 00:00:00+00:00,166.44,169.0,164.56,166.11,40739649,40.2253837383,40.8440870691,39.7710234798,40.1456290121,162958596,0.0,1.0
320,AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.2447182174,40.8392534493,40.1021264342,40.3510578524,130672552,0.0,1.0
321,AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.3878692934,41.4869584987,40.4283957687,40.4598142972,125982328,0.0,1.0
322,AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,42.0959945899,42.3135074796,41.6537183808,41.776975685,144406512,0.0,1.0
323,AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,42.1104954492,42.431931164,41.7745588751,42.2095846545,112958364,0.0,1.0
324,AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.3129481869,42.0379911526,41.1679395938,41.6658024302,126966760,0.0,1.0
325,AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.3612843846,41.4219634592,40.8782789511,41.0166272411,95279864,0.73,1.0
326,AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,41.1234224123,41.5554574232,41.0797334787,41.5166228155,83973700,0.0,1.0
327,AAPL,2019-02-12 00:00:00+00:00,170.89,171.0,169.7,170.1,22283523,41.4777882078,41.5044870006,41.1889558129,41.2860423322,89134092,0.0,1.0
328,AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.305459636,41.863707122,41.2423533985,41.5991463569,89960932,0.0,1.0
329,AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.4559437409,41.5675932381,41.1112865974,41.1913829758,87342988,0.0,1.0
330,AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.3637115476,41.6743884094,41.2010916278,41.5651660752,98507256,0.0,1.0
331,AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.4874968597,41.6112821718,41.1379853902,41.1913829758,75891304,0.0,1.0
332,AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,41.7544847878,42.0675888125,41.5020598376,41.5506030973,104457448,0.0,1.0
333,AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.5190499785,41.8370083292,41.3345855918,41.6986600392,68998680,0.0,1.0
334,AAPL,2019-02-22 00:00:00+00:00,172.97,173.0,171.38,171.58,18913154,41.9826381081,41.9899195971,41.5967191939,41.6452624536,75652616,0.0,1.0
335,AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.2884606439,42.6865153731,42.2205000804,42.2714705031,87493432,0.0,1.0
336,AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.3127322738,42.5481670831,42.0311813678,42.1622481688,68280844,0.0,1.0
337,AAPL,2019-02-27 00:00:00+00:00,174.87,175.0,172.73,173.21,27835389,42.4437990748,42.4753521936,41.9243861966,42.0408900197,111341556,0.0,1.0
338,AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,42.0263270418,42.4535077267,41.9705022932,42.3103051108,112861664,0.0,1.0
339,AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.4680707046,42.5117596383,41.9632208043,42.3005964588,103544668,0.0,1.0
340,AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,42.6816610471,43.1428220138,42.2253544064,42.6428264394,109744812,0.0,1.0
341,AAPL,2019-03-05 00:00:00+00:00,175.53,176.0,174.54,175.94,19737419,42.6039918317,42.7180684918,42.3637026964,42.7035055139,78949676,0.0,1.0
342,AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.3588483704,42.5942831797,42.2180729174,42.3952558152,83241536,0.0,1.0
343,AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,41.868561448,42.3394310666,41.7520576248,42.2010827766,99185496,0.0,1.0
344,AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,41.9680751302,42.006909738,41.1404125532,41.3394399178,95997432,0.0,1.0
345,AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.4219457568,43.4753433424,42.560302898,42.5942831797,128044136,0.0,1.0
346,AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180.0,32467584,43.9098055162,44.3369862012,43.5360224169,43.6889336848,129870336,0.0,1.0
347,AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,44.1039785548,44.4898974691,43.9122326792,44.2350453559,124130096,0.0,1.0
348,AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.5942654773,44.6840705077,44.3102874083,44.635527248,94318032,0.0,1.0
349,AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,45.1743574301,45.468044151,44.5966926403,44.8661077313,156171648,0.0,1.0
350,AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,45.6355183968,45.7253234271,45.0942610517,45.0966882147,104879328,0.0,1.0
351,AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.2738711124,45.8709532061,45.1258141705,45.7156147752,126585476,0.0,1.0
352,AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,45.6694986785,45.9923113552,44.8369817755,45.2010562229,124140924,0.0,1.0
353,AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.3515226254,47.6524908352,46.0699805707,46.1209509933,204136948,0.0,1.0
354,AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.3709487805,47.9825850009,46.30541538,47.4122017,169630664,0.0,1.0
355,AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,45.8102741315,46.5966749379,45.2908612533,46.4825982777,175381172,0.0,1.0
356,AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.3369773499,46.8151196063,44.8005743308,46.5190057224,199202152,0.0,1.0
357,AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,45.744740731,46.0578447557,45.2787254384,45.8127012945,119393708,0.0,1.0
358,AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,45.8054198056,46.0093014961,45.5165874106,45.8612445542,83121452,0.0,1.0
359,AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,46.1039608524,46.1355139712,45.7617308719,46.0748348966,94255844,0.0,1.0
360,AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.4170648772,46.5238600484,45.7228962642,46.5141513965,111447856,0.0,1.0
361,AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,47.0918161863,47.1986113575,46.3709487805,46.3806574324,91062928,0.0,1.0
362,AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.414628863,47.6937526059,46.8806530068,46.9049246366,93087320,0.0,1.0
363,AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.4971524044,47.6621994872,46.8782258438,47.2787077359,76457100,0.0,1.0
364,AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,47.8151107551,47.8393823849,47.5554043159,47.681616791,74106576,0.0,1.0
365,AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.5675312796,48.5990843984,47.6549179982,47.6743353021,103526788,0.0,1.0
366,AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.4219015007,49.2350010998,48.3563681002,48.6209288653,143072948,0.0,1.0
367,AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,48.6937437547,48.7228697105,48.101515987,48.2228741361,86781152,0.0,1.0
368,AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.44,200.85,20900808,48.2884075367,48.7859759481,48.1646222245,48.7495685033,83603232,0.0,1.0
369,AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.2689902328,48.5772399316,47.6233648794,48.3490866112,111042672,0.0,1.0
370,AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.3563681002,48.5068522051,48.0602542163,48.1986025063,70146584,0.0,1.0
371,AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.3612224261,48.8757809784,48.1937481803,48.4121928488,102785540,0.0,1.0
372,AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.3029616633,49.3636407379,48.2058839952,48.4316101526,115627120,0.0,1.0
373,AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.4801445611,49.5505322875,49.1549047214,49.3005345003,96783064,0.0,1.0
374,AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.6427644809,49.7422781632,49.1112157877,49.2301467739,77758180,0.0,1.0
375,AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.3587775607,50.4243109612,49.489853213,49.6184928511,93291964,0.0,1.0
376,AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.2811083453,50.601493859,50.2544095525,50.3296516049,70162436,0.0,1.0
377,AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,49.8248017046,50.4267381242,49.7859670968,50.2010119669,74172824,0.0,1.0
378,AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,49.5869397323,49.7568411411,49.0578182021,49.7325695112,74596408,0.0,1.0
379,AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.6621817847,49.9922759504,49.4801445611,49.6112113621,88818864,0.0,1.0
380,AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.7058795696,49.3684950639,48.3272421444,49.2859715225,186139692,0.0,1.0
381,AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,51.0966351074,52.259246176,50.7835310827,50.9412966765,259309312,0.0,1.0
382,AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.7641137788,51.6136208227,50.5165431546,50.9315880246,127985296,0.0,1.0
383,AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.3951761542,51.4170206211,51.0262473809,51.1864401377,83569512,0.0,1.0
384,AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.601493859,50.6888717263,49.3927666937,49.5845125693,129772452,0.0,1.0
385,AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.2374282628,50.3442145828,48.7447141774,49.9704314835,155054792,0.0,1.0
386,AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.2471369147,49.8393646825,48.9680131717,49.0044206165,105358016,0.0,1.0
387,AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.7180153846,48.9510230309,47.7325872137,48.6403461691,139634428,0.0,1.0
388,AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,48.0456912384,48.4526103193,46.9711324679,48.1041706273,164834848,0.77,1.0
389,AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.2533004199,46.1694775122,44.5539843947,45.7381920193,229722492,0.0,1.0
390,AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,45.9696729335,46.2230836186,45.1777645426,45.4214286629,146118708,0.0,1.0
391,AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.5203538454,46.7225950652,45.326399656,45.3873156861,106178872,0.0,1.0
392,AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.3156759844,46.8980332318,46.0135324752,46.2742530839,132125456,0.0,1.0
393,AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,46.0525187344,46.515480563,45.506711105,45.5481340054,131516360,0.0,1.0
394,AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,44.6124637835,44.9194805751,43.9277676055,44.7172393553,154449160,0.0,1.0
395,AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,45.4677248458,45.8088546142,45.0047630172,45.1314683598,113459392,0.0,1.0
396,AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.5369279063,45.2508637787,44.4808851586,44.9950164524,118994224,0.0,1.0
397,AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,43.776695851,43.9911202768,43.3259172284,43.8108088278,146118944,0.0,1.0
398,AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.608567608,44.3809828693,43.5232851659,43.9082744759,94858744,0.0,1.0
399,AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.4282561589,44.0033034828,43.3502836405,43.5963844019,111792640,0.0,1.0
400,AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,43.2211416567,43.7011599737,42.8848851707,42.9872241012,113924660,0.0,1.0
401,AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.4453126474,43.6719202792,43.0481401313,43.3600302053,84873648,0.0,1.0
402,AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,42.6582775388,43.3697767701,42.6387844092,42.9409279184,108174336,0.0,1.0
403,AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.2269920459,43.3527202817,41.4886897614,42.7874195226,161584276,0.0,1.0
404,AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,43.7718225685,43.8181187514,42.5242622727,42.7484332633,123871844,0.0,1.0
405,AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.4784485174,45.0754256121,44.137318749,44.9024240867,119093708,0.0,1.0
406,AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,45.1314683598,45.1923843898,44.3834195105,44.6100271423,90105244,0.0,1.0
407,AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.3327324728,46.7640179657,45.2654836259,45.4457950749,122737572,0.0,1.0
408,AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,46.9248362851,47.6046591807,46.6909187296,46.7372149125,104883404,0.0,1.0
409,AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.4682072733,47.7581675765,47.1733736878,47.4803904793,107731528,0.0,1.0
410,AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.3171355187,47.7508576529,47.1222042225,47.2586561299,73012756,0.0,1.0
411,AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.3073889539,47.9506622315,47.1733736878,47.4414042201,86698500,0.0,1.0
412,AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,46.9638225443,47.1709370466,46.3692820908,46.6738622412,75045896,0.0,1.0
413,AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.2440362827,47.5047568914,46.8249339958,47.0028088036,58676576,0.0,1.0
414,AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.3551446712,48.8034866525,47.5656729214,47.7703507825,106204016,0.0,1.0
415,AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,48.2138194814,48.7035843632,48.077367574,48.6548515391,84496940,0.0,1.0
416,AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.6012454327,48.881459171,48.2528057406,48.8229797821,86055952,0.0,1.0
417,AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.4355538309,48.9399385599,48.2820454351,48.4404271133,191202356,0.0,1.0
418,AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.3868210068,48.7718103169,48.2869187175,48.377074442,72881684,0.0,1.0
419,AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.6533920047,48.5525126086,47.5851660511,48.3502713888,84281336,0.0,1.0
420,AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.6840912336,48.9740515367,48.0871141389,48.1894530694,104270048,0.0,1.0
421,AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.6694713863,49.1153767265,48.6280484859,48.8034866525,83598868,0.0,1.0
422,AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.2260026874,48.6109919975,48.0140149028,48.4111874188,124442568,0.0,1.0
423,AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,49.1105034441,49.8268759577,48.8912057358,49.5052393189,109266956,0.0,1.0
424,AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.398027106,49.4954927541,49.0642072612,49.0763904672,67740868,0.0,1.0
425,AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,49.8073828281,49.8146927517,49.3882805412,49.5320423722,45448180,0.0,1.0
426,AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.7635232864,49.9706377887,49.4394500064,49.5490988606,69062072,0.0,1.0
427,AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.73769734,49.073953826,48.3453981064,48.930191995,101354512,0.0,1.0
428,AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,49.0349675668,49.1007568792,48.4428637545,48.5378927614,82312060,0.0,1.0
429,AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.5198591661,49.6416912263,49.1129400853,49.1836026801,71588552,0.0,1.0
430,AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,49.1592362681,49.8025095457,49.1494897033,49.5393522958,80767368,0.0,1.0
431,AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.5369156546,49.7074805388,49.2688851222,49.3298011523,70380848,0.0,1.0
432,AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,50.0023141243,50.1631324437,49.7074805388,49.7294103096,67789680,0.0,1.0
433,AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.8293125989,50.2216118326,49.5856484786,49.8512423697,67467264,0.0,1.0
434,AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.5490988606,49.9730744299,49.529605731,49.7196637448,56429800,0.0,1.0
435,AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,50.1119629784,50.1655690849,49.6343813027,49.7074805388,74328644,0.0,1.0
436,AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.3639141292,50.3166408395,49.3078713815,50.1436393141,83717228,0.0,1.0
437,AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.4920790061,50.4945156473,49.6124515319,49.6221980967,89111728,0.0,1.0
438,AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,50.886814881,50.9038713694,50.5091354945,50.7942225153,73420840,0.0,1.0
439,AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.8453919805,50.9623507583,50.4798958001,50.6017278602,59966268,0.0,1.0
440,AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.443346182,50.9842805291,50.3726835872,50.898998087,55638140,0.0,1.0
441,AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.6187843486,51.103675948,50.4725858765,50.5554316774,70475496,0.0,1.0
442,AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,51.091492742,51.3254102975,50.7893492328,50.7942225153,86693556,0.0,1.0
443,AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,50.8721950337,51.2084515197,50.5140087769,50.8673217513,135742872,0.0,1.0
444,AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,51.9102041862,53.9399263082,51.4862286169,52.7337889127,277125444,0.0,1.0
445,AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.7869125916,53.1260881464,50.3751202284,52.1197553296,216071688,0.0,1.0
446,AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.7123538212,50.2995843511,49.1299965737,50.0802866428,163448488,0.0,1.0
447,AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,47.1100210165,48.4038774952,46.9248362851,48.2430591758,209571876,0.0,1.0
448,AAPL,2019-08-06 00:00:00+00:00,197.0,198.07,194.04,196.31,35824787,48.0018316968,48.2625523055,47.2805859007,47.8337034538,143299148,0.0,1.0
449,AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.4989065021,48.6256118447,47.2269797942,47.6144057455,133457600,0.0,1.0
450,AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.5685919902,49.5929584022,48.5841889442,48.7815568817,108038092,0.0,1.0
451,AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,49.1616729093,49.5946106726,48.7458569784,49.2374981673,98478984,0.77,1.0
452,AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,49.0369281301,49.4209463721,48.7116133136,48.8265741886,89927556,0.0,1.0
453,AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,51.1135618084,51.8889362206,49.0369281301,49.1690108375,190159144,0.0,1.0
454,AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.5921646966,50.4947298642,49.5530290796,49.6924497152,146189772,0.0,1.0
455,AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.3451211141,50.1767529759,48.8388040689,49.7658289971,111533452,0.0,1.0
456,AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.5094057206,50.6708401408,49.8587760875,49.9663990344,115254496,0.0,1.0
457,AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.4511065052,52.0332488084,51.3728352711,51.5171478589,97727660,0.0,1.0
458,AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.4535524812,52.1848993244,51.443768577,51.5807432366,107678116,0.0,1.0
459,AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,52.0112350238,52.2582786063,51.7568535132,52.0968441861,86258988,0.0,1.0
460,AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.9672074547,52.4515107153,51.5489455477,52.1457637073,89071276,0.0,1.0
461,AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.5652589599,51.866922436,49.1641188854,51.2260767073,187531372,0.0,1.0
462,AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.5069597445,50.678178069,50.1571851673,50.3528632525,104264520,0.0,1.0
463,AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.9370473216,51.0108308137,49.7829508296,50.8420584653,103589376,0.0,1.0
464,AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.2721460424,50.3186195876,49.7315853322,49.9223714652,63830528,0.0,1.0
465,AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,51.1233457126,51.1991709706,50.5485413376,50.9986009333,84030608,0.0,1.0
466,AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,51.0573043589,51.4755662658,50.680624045,51.40463296,84650244,0.0,1.0
467,AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.3137276354,50.6268125716,49.951723178,50.4922838881,80238296,0.0,1.0
468,AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,51.1673732818,51.2383065876,50.7099757578,50.9716951966,76867280,0.0,1.0
469,AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,52.1677774919,52.3365498403,51.7348397286,51.8546925557,95787936,0.0,1.0
470,AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,52.1628855398,52.4466187632,51.979437335,52.3561176488,77449176,0.0,1.0
471,AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.3854693616,52.9407059281,51.6272167818,52.5493497579,109237604,0.0,1.0
472,AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,53.0043013058,53.0238691143,51.7837592499,52.3096441036,127111724,0.0,1.0
473,AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.6895788138,54.7189305266,53.2562368404,53.3394000265,177158584,0.0,1.0
474,AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.5672800106,55.3817900399,54.5110225612,54.9855419176,128906676,0.0,1.0
475,AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.5057263989,54.0047055159,53.0825725398,53.8114734069,159053184,0.0,1.0
476,AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.7870136462,53.8432710957,53.2146552473,53.2562368404,84632564,0.0,1.0
477,AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.9826917314,54.0120434441,53.5962275133,53.8016895026,73545872,0.0,1.0
478,AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.4890087766,54.5085765851,53.6744987473,54.0707468697,102572372,0.0,1.0
479,AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,54.046287109,54.7311604069,53.9019745213,54.3031145957,88751504,0.0,1.0
